"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"10",NA,"gene",NA,473,481,"rectangle",46,17,"#BFFFBF","mmu:170743 / mmu:81897",NA,NA,"mmu","05162",0,1,0,1,0,0,0.000121802679658953,1,0,10,1,11,1,0,1.18370527350176e-17,"NHNB"
"11",NA,"gene",NA,543,481,"rectangle",46,17,"#BFFFBF","mmu:17874",NA,NA,"mmu","05162",1,1,0.0154450616447636,2,0,0,0.000120845921450151,1,0,9,1,11,6,0,4.80270653273552e-17,"HB"
"12",NA,"gene",NA,611,481,"rectangle",46,17,"#BFFFBF","mmu:16179 / mmu:266632",NA,NA,"mmu","05162",0,1,0.00931445603576751,2,0,0,0.000118147448015123,2,0,8,1,11,3,0,1.37828769752753e-17,"NHNB"
"13",NA,"gene",NA,683,481,"rectangle",46,17,"#BFFFBF","mmu:54123",NA,NA,"mmu","05162",0,1,0.0170708576073703,14,0,0,9.34579439252336e-05,3,0,7,1,11,16,0,0.804466413803655,"HNB"
"14",NA,"gene",NA,1016,471,"rectangle",46,17,"#BFFFBF","mmu:15962 / mmu:15964 / mmu:15965 / mmu:15967 / mmu:15968 / mmu:15969 / mmu:15970 / mmu:15972 / mmu:15974 / mmu:230396 / mmu:242517 / mmu:242519 / mmu:404549",NA,NA,"mmu","05162",0,1,0.00180966574409197,2,0,0,8.07363151945745e-05,3,0,6,1,11,6,1,4.80270653273552e-17,"HNB"
"15",NA,"gene",NA,275,564,"rectangle",46,17,"#BFFFBF","mmu:21898 / mmu:24088",NA,NA,"mmu","05162",0,1,0,1,0,0,0.000121802679658953,1,0,10,1,11,1,0,1.18370527350176e-17,"NHNB"
"16",NA,"gene",NA,461,310,"rectangle",46,17,"#BFFFBF","mmu:230073",NA,NA,"mmu","05162",0,1,0,1,0,0,0.000103745201784417,4,0,11,1,11,1,0,1.69523805792188e-17,"NHNB"
"17",NA,"gene",NA,455,564,"rectangle",46,17,"#BFFFBF","mmu:17874",NA,NA,"mmu","05162",1,1,0.0154450616447636,2,0,0,0.000120845921450151,1,0,9,1,11,6,0,4.80270653273552e-17,"HB"
"18",NA,"gene",NA,530,564,"rectangle",46,17,"#BFFFBF","mmu:16179 / mmu:266632",NA,NA,"mmu","05162",0,1,0.00931445603576751,2,0,0,0.000118147448015123,2,0,8,1,11,3,0,1.37828769752753e-17,"NHNB"
"19",NA,"gene",NA,840,597,"rectangle",46,17,"#BFFFBF","mmu:18035 / mmu:18036",NA,NA,"mmu","05162",0,1,0,0,0,0,6.66400106624017e-05,6,0,12,1,11,3,0,2.40135326636776e-17,"NHNB"
