"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"7","ec:2.7.1.59","gene","rn:R01201",361,258,"rectangle",46,17,"#BFFFBF","mmu:56174",2998,"irreversible","mmu","00520",0,1,0.049645390070922,4,10,0.357142857142857,0.00194552529182879,1,0,8,6,8,8,0.000391434054049456,0.0326554203402144,"NHNB"
"9","ec:5.4.2.3","gene","rn:R08193",508,258,"rectangle",46,17,"#BFFFBF","mmu:109785",2999,"reversible","mmu","00520",0,1,0.0159574468085106,2,2,0.2,0.000567536889897843,2,0,8,6,8,5,0.233900696661022,6.77497712358317e-17,"NHNB"
"11","ec:2.7.7.23","gene","rn:R00416",651,258,"rectangle",46,17,"#BFFFBF","mmu:107652 / mmu:227620",3000,"irreversible","mmu","00520",0,1,0.00731382978723404,1,0,0,0.000541418516513265,1,0,9,6,8,2,0,5.86240431988068e-18,"NHNB"
"13","ec:3.2.1.183","gene","rn:R00414",767,258,"rectangle",46,17,"#BFFFBF","mmu:50798",3001,"irreversible","mmu","00520",0,1,0.0226063829787234,3,3,0.3,0.000530503978779841,1,0,10,6,8,9,0,7.64847880540097e-17,"NHNB"
"15","ec:2.7.1.60","gene","rn:R02705",868,258,"rectangle",46,17,"#BFFFBF","mmu:50798",3002,"irreversible","mmu","00520",0,1,0.0226063829787234,3,3,0.3,0.000530503978779841,1,0,10,6,8,9,0,7.64847880540097e-17,"NHNB"
"17","ec:2.5.1.57","gene","rn:R04435",994,258,"rectangle",46,17,"#BFFFBF","mmu:94181",3003,"reversible","mmu","00520",1,1,0.0460992907801418,4,6,0.4,0.00053248136315229,1,0,10,6,8,7,3.72066613844262e-17,7.64847880540097e-17,"NHB"
"19","ec:3.1.3.29","gene","rn:R01805",1137,256,"rectangle",46,17,"#BFFFBF","mmu:67311",3004,"irreversible","mmu","00520",0,1,0,2,3,1,0.00049480455220188,3,0,11,6,8,3,0,2.69702953749139e-17,"NHNB"
"22","ec:3.5.99.6","gene","rn:R00765",415,430,"rectangle",46,17,"#BFFFBF","mmu:26384 / mmu:67980",3005,"irreversible","mmu","00520",0,1,0.00205008865248227,6,17,0.607142857142857,0.000752445447705041,2,0,7,6,8,12,0.77509568867923,0.652071300968489,"NHNB"
"24","ec:3.5.1.25","gene","rn:R02059",412,302,"rectangle",46,17,"#BFFFBF","mmu:245847",3006,"irreversible","mmu","00520",0,1,0.0254875886524823,9,17,0.377777777777778,0.00152439024390244,2,0,7,6,8,10,0.00445460423099645,0.841001602520143,"NHNB"
"30","ec:2.6.1.16","gene","rn:R00768",462,450,"rectangle",46,17,"#BFFFBF","mmu:14583 / mmu:14584",3009,"irreversible","mmu","00520",0,1,0.00205008865248227,6,17,0.607142857142857,0.000752445447705041,2,0,7,6,8,12,0.77509568867923,0.652071300968489,"NHNB"
