org,pathway,name,entrez,is_bottleneck,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
hsa,4144,NA,hsa:10617,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,ec:2.4.99.13,hsa:26119,0,NA,0,1,7,2,1,4
hsa,4144,NA,hsa:1601,0,NA,0,1,7,2,1,4
hsa,4144,NA,hsa:1234 / hsa:3577 / hsa:3579 / hsa:7852,0,NA,0,9,8,2,1,4
hsa,4144,NA,hsa:1956 / hsa:2261 / hsa:2263 / hsa:2264 / hsa:3480 / hsa:5156,0,NA,0,23,2,2,1,4
hsa,4144,NA,hsa:30011,0,NA,0,6,2,2,1,4
hsa,4144,NA,hsa:51100 / hsa:56904 / hsa:6455 / hsa:6456 / hsa:6457,0,NA,0,6,2,2,1,4
hsa,4144,NA,hsa:131890 / hsa:156 / hsa:157 / hsa:2868 / hsa:2869 / hsa:2870 / hsa:6011,0,NA,0,4,8,2,1,4
hsa,4144,NA,hsa:408 / hsa:409,0,NA,0,4,8,2,1,4
hsa,4144,NA,hsa:382,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:22841 / hsa:26056 / hsa:80223,0,NA,0.000298618887644644,3,9,4,1,4
hsa,4144,NA,hsa:5337 / hsa:5338,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:5337 / hsa:5338,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:138429 / hsa:23396 / hsa:8394 / hsa:8395,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:138429 / hsa:23396 / hsa:8394 / hsa:8395,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:8411,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:9135,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:10564 / hsa:10565 / hsa:23096 / hsa:23362 / hsa:23550 / hsa:27128 / hsa:440073 / hsa:5662 / hsa:84249 / hsa:8729 / hsa:9265 / hsa:9266 / hsa:9267 / hsa:9922,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:107984026 / hsa:116983 / hsa:116984 / hsa:116985 / hsa:116986 / hsa:116987 / hsa:116988 / hsa:119016 / hsa:119385 / hsa:23527 / hsa:26286 / hsa:28964 / hsa:414189 / hsa:50807 / hsa:55616 / hsa:55738 / hsa:60682 / hsa:642517 / hsa:64411 / hsa:64744 / hsa:729092 / hsa:84364 / hsa:8853 / hsa:9744 / hsa:9815,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:30845,0,NA,0,1,9,4,1,4
hsa,4144,NA,hsa:10938,1,NA,0.00167973124300112,4,9,3,1,4
hsa,4144,NA,hsa:5867,1,NA,0.000335946248600224,2,9,4,1,4
hsa,4144,NA,hsa:30844,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:30846,1,NA,0,9,3,1,1,4
hsa,4144,NA,hsa:64145,1,NA,0.00179171332586786,4,9,3,1,4
hsa,4144,NA,hsa:10938,1,NA,0.00167973124300112,4,9,3,1,4
hsa,4144,NA,hsa:80230,0,NA,0,1,9,5,1,4
hsa,4144,NA,hsa:11311,0,NA,0,1,9,4,1,4
hsa,4144,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:7879,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:5867,1,NA,0.000335946248600224,2,9,4,1,4
hsa,4144,NA,hsa:7879,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:7046 / hsa:7048,0,NA,0,2,10,2,1,4
hsa,4144,NA,hsa:9372 / hsa:9765,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:4087 / hsa:4088,0,NA,0,2,10,2,1,4
hsa,4144,NA,hsa:5371,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:857 / hsa:858 / hsa:859,0,NA,0,1,6,2,1,4
hsa,4144,NA,hsa:3559 / hsa:3560 / hsa:3561,0,NA,0,1,11,2,1,4
hsa,4144,NA,hsa:387,1,NA,0,3,11,1,1,4
hsa,4144,NA,hsa:23624 / hsa:867 / hsa:868,0,NA,0,6,2,2,1,4
hsa,4144,NA,hsa:5337 / hsa:5338,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:5868 / hsa:5869 / hsa:5878,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:6714,1,NA,0,3,6,1,1,4
hsa,4144,NA,hsa:2348 / hsa:2350 / hsa:2352 / hsa:390243,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:91782,0,NA,0,3,4,3,1,4
hsa,4144,NA,hsa:375 / hsa:377 / hsa:381 / hsa:382,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:375 / hsa:377 / hsa:381 / hsa:382,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:118813,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:3798 / hsa:3799 / hsa:3800,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:100287171,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:253725 / hsa:387680,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:51019,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:23325,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:9897,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:829 / hsa:830 / hsa:93661,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:23111,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:832,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:11021,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:10890,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:8723,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:112936 / hsa:9559,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:11031 / hsa:57403,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:51699,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:55737,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:4218,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:84440 / hsa:9727,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:8766 / hsa:9230,0,NA,0,3,9,5,1,4
hsa,4144,NA,hsa:11021,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:273 / hsa:274,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:51324,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:10092 / hsa:10093 / hsa:10094 / hsa:10095 / hsa:10109 / hsa:10552 / hsa:81873,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:29934 / hsa:8724,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:6642 / hsa:6643,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:254122 / hsa:27131 / hsa:58533,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:3482,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:8976,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:147179 / hsa:644150 / hsa:7456,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:10092 / hsa:10093 / hsa:10094 / hsa:10095 / hsa:10109 / hsa:10552 / hsa:81873,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:9798,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,hsa:7314,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4144,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:9554,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:53407,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:9341,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:2204,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:2209 / hsa:2212 / hsa:2213 / hsa:2214 / hsa:2215 / hsa:9103,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:715,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3684 / hsa:3689,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3685 / hsa:3690,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3688,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:22925 / hsa:4360 / hsa:9902,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4481,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3685 / hsa:3693,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3684 / hsa:3689,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3673 / hsa:3688,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3678 / hsa:3688,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:60 / hsa:71,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:5289,1,NA,0,4,1,1,1,1
hsa,4145,NA,hsa:8411,0,NA,0,1,1,2,1,1
hsa,4145,NA,hsa:5868 / hsa:5869 / hsa:5878,0,NA,0,1,1,2,1,1
hsa,4145,NA,hsa:338382 / hsa:7879,0,NA,0,18,2,2,1,1
hsa,4145,NA,hsa:1536,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:83547,0,NA,0,18,2,2,1,1
hsa,4145,NA,hsa:1535,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4689,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:653361,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4688,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:5879,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:1536,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:1535,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:653361,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4688,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4689,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:5879,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:1778 / hsa:1780 / hsa:1781 / hsa:1783 / hsa:51143 / hsa:79659,0,NA,0,18,2,2,1,1
hsa,4145,NA,hsa:10376 / hsa:112714 / hsa:113457 / hsa:51807 / hsa:7277 / hsa:7278 / hsa:7846 / hsa:79861 / hsa:84790,0,NA,0,18,2,2,1,1
hsa,4145,NA,hsa:10381 / hsa:10382 / hsa:10383 / hsa:203068 / hsa:347688 / hsa:347733 / hsa:7280 / hsa:81027 / hsa:84617,0,NA,0,18,2,2,1,1
hsa,4145,NA,hsa:9146,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4074,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10312 / hsa:127124 / hsa:155066 / hsa:23545 / hsa:245972 / hsa:245973 / hsa:50617 / hsa:51382 / hsa:51606 / hsa:523 / hsa:525 / hsa:526 / hsa:527 / hsa:528 / hsa:529 / hsa:533 / hsa:534 / hsa:535 / hsa:537 / hsa:8992 / hsa:90423 / hsa:9114 / hsa:9296 / hsa:9550,0,NA,0,4,1,1,1,1
hsa,4145,NA,hsa:3916 / hsa:3920,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10312 / hsa:127124 / hsa:155066 / hsa:23545 / hsa:245972 / hsa:245973 / hsa:50617 / hsa:51382 / hsa:51606 / hsa:523 / hsa:525 / hsa:526 / hsa:527 / hsa:528 / hsa:529 / hsa:533 / hsa:534 / hsa:535 / hsa:537 / hsa:8992 / hsa:90423 / hsa:9114 / hsa:9296 / hsa:9550,0,NA,0,4,1,1,1,1
hsa,4145,NA,hsa:4353,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:200576,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:23673,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:8417,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:948,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:8685,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4973,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:929,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:7097,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10333,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:7099,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4842,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:949,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:102723407,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:718,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:1311 / hsa:7057 / hsa:7058 / hsa:7059 / hsa:7060,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:4153 / hsa:6441 / hsa:653509 / hsa:729238 / hsa:78989 / hsa:81035,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10952 / hsa:23480 / hsa:29927 / hsa:55176,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:811,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:821,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3108 / hsa:3109 / hsa:3111 / hsa:3112 / hsa:3113 / hsa:3115 / hsa:3117 / hsa:3118 / hsa:3119 / hsa:3122 / hsa:3123 / hsa:3125 / hsa:3126 / hsa:3127,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3108 / hsa:3109 / hsa:3111 / hsa:3112 / hsa:3113 / hsa:3115 / hsa:3117 / hsa:3118 / hsa:3119 / hsa:3122 / hsa:3123 / hsa:3125 / hsa:3126 / hsa:3127,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10332 / hsa:30835,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:64581,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:6890 / hsa:6891,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:1514 / hsa:1520,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:6890 / hsa:6891,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:7037,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:11151,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,hsa:10312 / hsa:127124 / hsa:155066 / hsa:23545 / hsa:245972 / hsa:245973 / hsa:50617 / hsa:51382 / hsa:51606 / hsa:523 / hsa:525 / hsa:526 / hsa:527 / hsa:528 / hsa:529 / hsa:533 / hsa:534 / hsa:535 / hsa:537 / hsa:8992 / hsa:90423 / hsa:9114 / hsa:9296 / hsa:9550,0,NA,0,4,1,1,1,1
hsa,4145,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4145,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5195,1,NA,0,3,2,2,1,2
hsa,4146,NA,hsa:5828,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,ec:4.1.1.49,hsa:5189,0,NA,0,1,1,2,1,2
hsa,4146,NA,hsa:5190,1,NA,0.0238095238095238,2,1,1,1,2
hsa,4146,NA,hsa:55670,0,NA,0,1,1,2,1,2
hsa,4146,NA,hsa:5194,0,NA,0,1,2,3,1,2
hsa,4146,NA,hsa:5192,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5193,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:51555 / hsa:5830,0,NA,0.0119047619047619,2,2,2,1,2
hsa,4146,NA,hsa:5191,0,NA,0,2,2,3,1,2
hsa,4146,NA,hsa:5824,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:8799 / hsa:8800 / hsa:92960,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:9409,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:8504,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5825,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:51555 / hsa:5830,0,NA,0.0119047619047619,2,2,2,1,2
hsa,4146,NA,hsa:8443,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:8540,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5264,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:30,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:51 / hsa:8309 / hsa:8310,0,NA,0,1,1,2,1,2
hsa,4146,NA,hsa:3295,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:847,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:6342,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:51268,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:189,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:23600,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:4598,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:1891,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:196743,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:10654,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:54677,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:570,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:3155 / hsa:54511,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:1384,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:1610,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:8528,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:10901 / hsa:728635,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:23417,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:26061,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:1962,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:55825,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:10455,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:83594,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:10005,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:390916,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:26063,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:215 / hsa:225 / hsa:5825 / hsa:5826,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:2180 / hsa:2181 / hsa:2182 / hsa:23305 / hsa:51703,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:11001,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:3417 / hsa:3418,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:51179 / hsa:54363,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:7498,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:55711 / hsa:84188,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:25824,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:6647 / hsa:6648,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:373156,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:2053,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:4843,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5052,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:5827,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:255027 / hsa:4358 / hsa:84769,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:11264,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:10478,0,NA,NA,NA,NA,NA,NA,NA
hsa,4146,NA,hsa:283927,0,NA,NA,NA,NA,NA,NA,NA
hsa,4150,NA,hsa:3480 / hsa:3643,0,NA,0.0499116997792494,5,1,8,1,15
hsa,4150,NA,hsa:3667,0,NA,0.0429580573951435,10,2,8,1,15
hsa,4150,NA,hsa:5290 / hsa:5291 / hsa:5293 / hsa:5295 / hsa:5296 / hsa:8503,0,NA,0.00200147167034584,2,2,7,1,15
hsa,4150,NA,hsa:5894 / hsa:673,0,NA,0.0337086092715232,5,3,10,1,15
hsa,4150,NA,hsa:5594 / hsa:5595,0,NA,0.027439293598234,10,2,8,1,15
hsa,4150,NA,hsa:3265 / hsa:3845 / hsa:4893,0,NA,0.0237527593818984,4,3,10,1,15
hsa,4150,NA,hsa:5604 / hsa:5605,0,NA,0.0305739514348786,4,3,9,1,15
hsa,4150,NA,hsa:5728,0,NA,NA,NA,NA,NA,NA,NA
hsa,4150,NA,hsa:5170,0,NA,0,3,2,8,1,15
hsa,4150,NA,hsa:10000 / hsa:207 / hsa:208,0,NA,0.000853568800588668,7,2,7,1,15
hsa,4150,NA,hsa:7248 / hsa:7249,0,NA,0.0309492273730684,15,2,7,1,15
hsa,4150,NA,hsa:6009,0,NA,0.12794701986755,5,2,6,1,15
hsa,4150,NA,hsa:1978,1,NA,0.0168211920529801,4,4,7,1,15
hsa,4150,NA,hsa:23175,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:6198 / hsa:6199,0,NA,0.0237748344370861,4,2,7,1,15
hsa,4150,NA,hsa:387,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:5578 / hsa:5579 / hsa:5582,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:6446,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:107080638 / hsa:51256,0,NA,0.0309492273730684,15,2,7,1,15
hsa,4150,NA,hsa:10325 / hsa:10670,0,NA,0.028962472406181,16,5,7,1,15
hsa,4150,NA,hsa:58528 / hsa:64121,0,NA,0.013598233995585,11,5,7,1,15
hsa,4150,NA,hsa:27330 / hsa:6195 / hsa:6196 / hsa:6197,0,NA,0,6,2,8,1,15
hsa,4150,NA,hsa:5562 / hsa:5563,0,NA,0.00618101545253863,10,2,6,1,15
hsa,4150,NA,hsa:2885,0,NA,0.0917880794701987,4,1,9,1,15
hsa,4150,NA,hsa:54541,0,NA,0,4,2,8,1,15
hsa,4150,NA,hsa:1977 / hsa:253314 / hsa:9470,0,NA,0,1,4,8,1,15
hsa,4150,NA,hsa:8408 / hsa:9706,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:6194,0,NA,0,2,2,8,1,15
hsa,4150,NA,hsa:7124,0,NA,0,1,2,10,1,15
hsa,4150,NA,hsa:3551,1,NA,0.00494481236203091,5,2,8,1,15
hsa,4150,NA,hsa:7132,1,NA,0.00251655629139073,2,2,9,1,15
hsa,4150,NA,hsa:6198 / hsa:6199,0,NA,0.0237748344370861,4,2,7,1,15
hsa,4150,NA,hsa:8140,0,NA,0,1,6,1,1,15
hsa,4150,NA,hsa:6520,0,NA,0,1,6,1,1,15
hsa,4150,NA,hsa:6654 / hsa:6655,0,NA,0.0415452538631347,4,3,9,1,15
hsa,4150,NA,hsa:10641 / hsa:8131 / hsa:9681,0,NA,0.00618101545253863,7,5,8,1,15
hsa,4150,NA,hsa:220441,0,NA,0,2,5,8,1,15
hsa,4150,NA,hsa:6502,0,NA,0,2,5,8,1,15
hsa,4150,NA,hsa:54468 / hsa:6396 / hsa:79726 / hsa:81929 / hsa:84219,0,NA,0.00111258278145695,5,5,9,1,15
hsa,4150,NA,hsa:83667,0,NA,0,5,5,10,1,15
hsa,4150,NA,hsa:127124 / hsa:245973 / hsa:51382 / hsa:51606 / hsa:523 / hsa:525 / hsa:526 / hsa:528 / hsa:529 / hsa:534 / hsa:90423 / hsa:9296 / hsa:9550,0,NA,0.00200147167034584,2,2,7,1,15
hsa,4150,NA,hsa:153129,0,NA,0,5,5,9,1,15
hsa,4150,NA,hsa:10542 / hsa:28956 / hsa:389541 / hsa:55004 / hsa:8649,0,NA,0.00741721854304636,18,5,8,1,15
hsa,4150,NA,hsa:1147,0,NA,0.00441501103752759,4,2,6,1,15
hsa,4150,NA,hsa:3479 / hsa:3630,0,NA,0,2,1,9,1,15
hsa,4150,NA,hsa:2887,0,NA,0.103576158940397,3,1,7,1,15
hsa,4150,NA,hsa:2887,0,NA,0.103576158940397,3,1,7,1,15
hsa,4150,NA,hsa:201163,0,NA,0,6,5,8,1,15
hsa,4150,NA,hsa:57600 / hsa:96459,0,NA,0,5,5,8,1,15
hsa,4150,NA,hsa:1975,0,NA,0,2,2,8,1,15
hsa,4150,NA,hsa:2475,1,NA,0.277306843267108,34,2,6,1,15
hsa,4150,NA,hsa:64798,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:64223,0,NA,0,1,2,7,1,15
hsa,4150,NA,hsa:57521,0,NA,0,2,2,7,1,15
hsa,4150,NA,hsa:84335,0,NA,0.0045916114790287,5,2,6,1,15
hsa,4150,NA,hsa:9675,0,NA,0,2,2,7,1,15
hsa,4150,NA,hsa:9894,0,NA,0,2,2,7,1,15
hsa,4150,NA,hsa:2475,1,NA,0.277306843267108,34,2,6,1,15
hsa,4150,NA,hsa:55615,0,NA,0,1,7,8,1,15
hsa,4150,NA,hsa:64798,0,NA,0,1,2,7,1,15
