"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"11","ec:2.7.7.23","gene","rn:R00416",651,258,"rectangle",46,17,"#BFFFBF","pau:PA14_73220",3000,"irreversible","pau","00520",1,1,0.00919540229885057,4,1,0.166666666666667,0.00127877237851662,1,2.07915783734921e-16,9,6,6,6,0.0567399013321994,0.203834867487839,"HB"
"24","ec:3.5.1.25","gene","rn:R02059",412,302,"rectangle",46,17,"#BFFFBF","pau:PA14_15820",3006,"irreversible","pau","00520",1,1,0.0160919540229885,3,2,0.333333333333333,0.0018796992481203,2,0,8,6,6,4,6.29537592741404e-17,0.18544775138878,"NHB"
"26","ec:5.4.2.10","gene","rn:R02060",508,369,"rectangle",46,17,"#BFFFBF","pau:PA14_62840",3007,"reversible","pau","00520",1,1,0,0,2,0.333333333333333,0.0010752688172043,2,8.70369789751701e-17,8,6,6,4,0.613464097064654,1.69716466434036e-16,"NHB"
"28","ec:2.3.1.157","gene","rn:R05332",578,321,"rectangle",46,17,"#BFFFBF","pau:PA14_73220",3008,"irreversible","pau","00520",1,1,0.00919540229885057,4,1,0.166666666666667,0.00127877237851662,1,2.07915783734921e-16,9,6,6,6,0.0567399013321994,0.203834867487839,"HB"
"30","ec:2.6.1.16","gene","rn:R00768",462,450,"rectangle",46,17,"#BFFFBF","pau:PA14_15810 / pau:PA14_73170",3009,"irreversible","pau","00520",0,1,0.0126436781609195,5,6,0.4,0.00172117039586919,2,0,7,6,6,6,0.0476149353197398,1,"HNB"
"43","ec:5.1.3.14","gene","rn:R00420",767,377,"rectangle",46,17,"#BFFFBF","pau:PA14_23370",3013,"irreversible","pau","00520",1,1,0.00459770114942529,1,1,0.333333333333333,0.00111111111111111,3,3.45147779514306e-16,10,6,6,3,0.0564209186266176,2.52544987989391e-17,"NHB"
"44","ec:1.1.1.336","gene","rn:R03317",864,377,"rectangle",46,17,"#BFFFBF","pau:PA14_23380",3014,"irreversible","pau","00520",0,1,0,0,0,0,0.0010752688172043,11,4.13425650132058e-16,11,6,6,1,1.57384398185351e-17,4.24291166085091e-17,"NHNB"
"48","ec:2.5.1.7","gene","rn:R00660",722,226,"rectangle",46,17,"#BFFFBF","pau:PA14_57810",3016,"irreversible","pau","00520",0,1,0.00114942528735632,2,1,0.333333333333333,0.00118906064209275,3,2.49026685974303e-16,10,6,6,3,0.0523359488516741,0.0159098915953026,"NHNB"
"49","ec:1.3.1.98","gene","rn:R03191 rn:R03192",721,143,"rectangle",46,17,"#BFFFBF","pau:PA14_25550",3017,"irreversible","pau","00520",0,1,0,0,0,0,0.0010752688172043,3,0,11,6,6,2,0.00437919415975794,8.48582332170181e-17,"NHNB"
"73","ec:3.2.1.52","gene","rn:R00022",231,258,"rectangle",46,17,"#BFFFBF","pau:PA14_25195",3025,"irreversible","pau","00520",0,1,0,0,0,0,0.0010752688172043,13,0,11,6,6,1,0.0044039524805253,4.31987028432178e-17,"NHNB"
"87","ec:2.7.1.4","gene","rn:R03920",361,492,"rectangle",46,17,"#BFFFBF","pau:PA14_34340",3032,"irreversible","pau","00520",0,1,0,3,8,0.8,0.0015600624024961,2,0,7,6,6,5,0.51351321289324,0.705097803111089,"NHNB"
"93","ec:2.7.1.193","gene","rn:R05199",361,202,"rectangle",46,17,"#BFFFBF","pau:PA14_15780",3034,"irreversible","pau","00520",0,1,0,1,0,0,0.00193798449612403,4,0,9,6,6,1,2.00050600657831e-17,3.06930738894537e-17,"NHNB"
"194","ec:5.1.3.2","gene","rn:R00291",721,1056,"rectangle",46,17,"#BFFFBF","pau:PA14_11260",3057,"reversible","pau","00520",0,1,0,0,2,0.666666666666667,0.0010752688172043,5,0.292893218813452,8,6,6,3,0.0291489745264042,8.44681360618673e-17,"NHNB"
